2416,世平,13
2422,國聯,13
2435,台路,13
2445,南方,13
2470,品佳,13
2487,友立資,13
2490,皇統,13
2494,廣業科,13
2544,益鼎光電,13
3001,協和,13
3007,綠點,13
3012,廣輝,13
3039,宏傳,13
3065,大眾電,13
3070,唯達,13
3072,台灣高技,13
3076,亞洲全通,13
3077,惠隆,13
3079,宏億國,13
3082,漢達電子,13
3084,光威,13
3091,友傳,13
3116,寬頻,13
3133,普羅強,13
3135,凌航,13
3137,瑞積,13
3142,遠茂,13
3146,真通,13
3159,彩華科,13
3177,阿肯,13
3179,華科,13
3185,廣鵬科技,13
3190,新典,13
3193,億力光電,13
3194,圓方科技,13
3196,新能,13
3208,麟瑞,13
3212,鼎沛,13
3214,元砷,13
3216,東雅電,13
3222,奇景,13
3223,德立斯,13
3233,興益,13
3239,帝華,13
3240,光倫,13
3241,大船企業,13
3258,誠洲,13
3270,威瀚,13
3274,泛碟,13
3278,一品光,13
3283,益進,13
3286,仕野,13
3295,宇極,13
3302,尚富煜,13
3304,瀚邦,13
3320,門得揚,13
3328,亞微電,13
3330,九禾遊戲,13
3331,新像科,13
3333,晶遠,13
3343,聯宗光電,13
3344,嘉耐,13
3347,泰鼎,13
3348,中華聯,13
3353,誠信,13
3355,美錡,13
3364,達康網,13
3365,米輯,13
3366,威播,13
3368,歐驊,13
3370,悠景,13
3371,立太,13
3381,虹晶,13
3387,彰德,13
3395,聯銓,13
3401,南曄,13
3404,儷耀,13
3442,宇力,13
3469,銓祐科,13
3470,恆碩,13
3497,明騰,13
5307,耀文,13
5313,皇旗,13
5325,大騰,13
5332,旭龍,13
5333,佳茂,13
5336,華特,13
5343,矽豐,13
5372,十美,13
5375,慧智,13
5376,東正元,13
5385,瑩寶,13
5401,第三波,13
5436,立生,13
5441,聯友光電,13
5442,世峰,13
5448,維迪,13
5473,矽成,13
5494,德鑫,13
5497,佰鈺科技,13
6132,銳普,13
6137,新寶科,13
6157,一等,13
6162,鴻源科,13
6178,振遠,13
6181,宇詮,13
6193,洪氏英,13
6232,仕欽,13
6249,蕃薯網,13
6252,艾爾法,13
6253,鉅康,13
6254,菘凱,13
6256,華傑,13
6258,王記,13
6262,鼎太國際,13
6267,寰邦,13
6268,華普,13
6273,恆逸資,13
6293,國威,13
6295,全虹,13
6296,十速,13
6297,祥德,13
6299,文麥,13
7401,聚陽光,13
7410,正能,13
7415,全球,13
7422,台隆,13
7428,戴維,13
7432,易心,13
7439,直興,13
7446,巨微雲,13
7449,元皓,13
7455,樺緯,13
7460,天空,13
7462,安可爾,13
7463,速得,13
7469,源隆,13
7470,暵暘,13
7471,高登,13
7476,華譽,13
7479,智能電,13
7492,一等一,13
7493,耀達,13
7495,淩雲,13
7497,卡訊,13
7501,瀚銘,13
7503,自由系統,13
7505,立達科,13
7506,動心醫電,13
7510,棋苓,13
7514,頂程國際,13
7517,都以特,13
7531,昱家科技,13
7533,鑫豪,13
7541,彬騰,13
7553,大數據,13
7557,牧陽能控,13
7558,群利科技,13
7562,博來科技,13
7568,邦柏智慧,13
7585,岳揚智控,13
7586,金科電子,13
7587,環球睿視,13
7593,優思睿智科技,13
8002,資傳,13
8007,商合行,13
8009,昱昕,13
8010,益和,13
8012,琭旦,13
8014,宏廣,13
8015,愛迪亞,13
8017,展茂,13
8018,聖桑,13
8020,如訊,13
8022,正航,13
8023,偉電科技,13
8025,豐島,13
8031,鉅業,13
8035,聯測,13
8037,聖立,13
8051,文中,13
8052,台腦,13
8055,大紘,13
8057,太和,13
8058,耐特,13
8061,東聖科,13
8062,冠宇,13
8063,永剛,13
8073,晶捷,13
8075,友冠,13
8090,達隆,13
8095,新虹科,13
8098,慶康,13
8102,傑霖,13
8106,寰訊,13
8108,世紀通,13
8130,聯達電,13
8143,晶揚,13
8172,勝開,13
8193,志合,13
8204,德恩富,13
8218,輝城,13
8219,光林電子,13
8221,慧榮,13
8235,華亞,13
8259,捷耀,13
8276,連邦,13
8286,豐賓,13
8295,中強,13
8361,金協昌,13
L2301,光寶,13
R073,和茂,13
R176,錦星,13
1316,上曜,14
1436,華友聯,14
1438,三地開發,14
1442,名軒,14
1805,寶徠,14
1808,潤隆,14
1819,豐鼎,14
2501,國建,14
2504,國產,14
2505,國揚,14
2506,太設,14
2507,華成,14
2509,全坤建,14
2511,太子,14
2512,寶建,14
2515,中工,14
2516,新建,14
2517,長谷,14
2518,長億,14
2520,冠德,14
2521,宏總,14
2523,德寶,14
2524,京城,14
2525,寶祥,14
2526,大陸,14
2527,宏璟,14
2528,皇普,14
2529,仁翔,14
2530,華建,14
2533,昱成,14
2534,宏盛,14
2535,達欣工,14
2536,宏普,14
2537,聯上發,14
2538,基泰,14
2539,櫻花建,14
2540,愛山林,14
2542,興富發,14
2543,皇昌,14
2545,皇翔,14
2546,根基,14
2547,日勝生,14
2548,華固,14
2553,啟阜,14
2566,復木,14
2572,大棟,14
2577,亞昕開發,14
2594,德利,14
2596,綠意,14
2597,潤弘,14
2599,樂揚,14
2841,台開,14
2923,鼎固-KY,14
3052,夆典,14
3056,總太,14
3266,昇陽,14
3489,森寶,14
3703,欣陸,14
4113,聯上,14
4416,三圓,14
4907,富宇,14
5206,坤悅,14
5213,亞昕,14
5324,士開,14
5455,昇益,14
5501,金腦科,14
5502,龍田,14
5503,榮美開發,14
5504,信南,14
5505,和旺,14
5506,長鴻,14
5508,永信建,14
5511,德昌,14
5512,力麒,14
5514,三豐,14
5515,建國,14
5516,雙喜,14
5518,大日,14
5519,隆大,14
5520,力泰,14
5521,工信,14
5522,遠雄,14
5523,豐謙,14
5524,捷力科技,14
5525,順天,14
5526,昆泰,14
5528,廣大,14
5529,志嘉,14
5531,鄉林,14
5532,竟誠建築,14
5533,皇鼎,14
5534,長虹,14
5541,廣朋實業,14
5543,桓鼎-KY,14
5546,永固-KY,14
5547,久舜,14
6171,亞銳士,14
6177,達麗,14
6186,新潤,14
6212,理銘,14
6219,富旺,14
6264,富裔,14
6401,助群,14
6402,基泰營,14
8424,惠普,14
9906,欣巴巴,14
9946,三發地產,14
2208,台船,15
2603,長榮,15
2604,立榮,15
2605,新興,15
2606,裕民,15
2607,榮運,15
2608,嘉里大榮,15
2609,陽明,15
2610,華航,15
2611,志信,15
2612,中航,15
2613,中櫃,15
2615,萬海,15
2617,台航,15
2618,長榮航,15
2622,東源物,15
2626,凌天,15
2628,正利,15
2630,亞航,15
2633,台灣高鐵,15
2634,漢翔,15
2636,台驊投控,15
2637,慧洋-KY,15
2639,光明海運,15
2641,正德,15
2642,宅配通,15
2643,捷迅,15
5601,台聯櫃,15
5602,榮櫃,15
5603,陸海,15
5604,中連貨,15
5605,遠航,15
5607,遠雄港,15
5608,四維航,15
5609,中菲行,15
6701,達和,15
6702,興航,15
6757,台灣虎航,15
8367,建新國際,15
9965,永儲,15
1259,安心,16
1268,漢來美食,16
1269,乾杯,16
2701,萬企,16
2702,華園,16
2704,國賓,16
2705,六福,16
2706,第一店,16
2707,晶華,16
2712,遠雄來,16
2714,華國,16
2717,易遊網,16
2718,晶悅,16
2719,燦星旅,16
2720,和昇,16
2721,楷捷-KY,16
2722,夏都,16
2723,美食-KY,16
2724,富驛-KY,16
2726,雅茗-KY,16
2727,王品,16
2729,瓦城,16
2730,美麗信,16
2731,雄獅,16
2732,六角,16
2733,維格,16
2734,易飛網,16
2735,晶宴生活創意,16
2736,高野,16
2738,曼哈頓-KY,16
2739,寒舍,16
2740,天蔥,16
2741,老四川,16
2743,山富,16
2745,五福,16
2748,雲品,16
2749,欣恆美,16
2750,桃禧,16
2752,豆府,16
2753,八方雲集,16
2754,亞洲藏壽司,16
2755,揚秦,16
2920,海景,16
2928,紅馬-KY,16
3252,海灣,16
3522,御頂,16
4804,大略-KY,16
5301,寶得利,16
5364,力麗店,16
5701,劍湖山,16
5702,統合,16
5703,亞都,16
5704,老爺知,16
5706,鳳凰,16
7566,亞果遊艇,16
8077,洛碁,16
8359,錢櫃,16
8462,柏文,16
8940,新天地,16
9943,好樂迪,16
116,日盛證券,17
930,華南永昌證券,17
960,富邦證券,17
0009A0,永豐金證券,17
2801,彰銀,17
2807,渣打銀行,17
2808,北商銀,17
2809,京城銀,17
2810,高企,17
2811,東企,17
2812,台中銀,17
2816,旺旺保,17
2820,華票,17
2822,農銀,17
2823,中壽,17
2824,交銀,17
2825,南山產險,17
2827,中聯,17
2828,萬通,17
2829,大安,17
2831,中華銀行,17
2832,台產,17
2833,台壽,17
2834,臺企銀,17
2835,國泰銀,17
2836,高雄銀,17
2837,凱基銀行,17
2838,聯邦銀,17
2842,富邦銀,17
2845,遠東銀,17
2846,中興銀,17
2847,大眾銀,17
2848,華南保,17
2849,安泰銀,17
2850,新產,17
2851,中再保,17
2852,第一保,17
2854,寶來證,17
2855,統一證,17
2856,元富證,17
2867,三商壽,17
2880,華南金,17
2881,富邦金,17
2882,國泰金,17
2883,開發金,17
2884,玉山金,17
2885,元大金,17
2886,兆豐金,17
2887,台新金,17
2888,新光金,17
2889,國票金,17
2890,永豐金,17
2891,中信金,17
2892,第一金,17
2897,王道銀行,17
5810,寶華,17
5818,僑銀,17
5819,玉山票券,17
5820,日盛金,17
5828,富邦保,17
5831,新壽,17
5833,元大證金,17
5834,兆豐保險,17
5835,國泰世華,17
5836,台北富邦銀,17
5838,華銀,17
5840,國票,17
5841,中信銀,17
5842,兆豐票券,17
5843,兆豐商銀,17
5844,一銀,17
5846,國壽,17
5847,玉山銀,17
5848,台新銀,17
5849,永豐銀行,17
5850,日盛銀行,17
5852,元大銀,17
5854,合庫,17
5859,遠壽,17
5863,瑞興銀,17
5864,致和證,17
5876,上海商銀,17
5878,台名,17
5880,合庫金,17
6003,大華證券,17
6004,元京證,17
6005,群益證,17
6008,凱基證,17
6010,台証證券,17
6012,金鼎證,17
6015,宏遠證,17
6016,康和證,17
6020,大展證,17
6021,大慶證,17
6022,大眾證,17
6023,元大期,17
6024,群益期,17
6026,福邦證,17
6027,德信,17
6028,公勝保經,17
1432,大魯閣,18
2601,益航,18
2614,東森,18
2901,欣欣,18
2902,中信,18
2903,遠百,18
2905,三商,18
2906,高林,18
2908,特力,18
2910,統領,18
2911,麗嬰房,18
2912,統一超,18
2913,農林,18
2915,潤泰全,18
2916,滿心,18
2921,和樂,18
2924,東凌-KY,18
2929,淘帝-KY,18
2936,客思達-KY,18
2937,集雅社,18
2938,床的世界,18
2939,凱羿-KY,18
2942,京站,18
2945,三商家購,18
2947,振宇五金,18
2948,寶陞,18
3171,新洲,18
4807,日成-KY,18
5901,中友,18
5902,德記,18
5903,全家,18
5904,寶雅,18
5905,南仁湖,18
5906,台南-KY,18
5907,大洋-KY,18
6195,詩肯,18
8066,來思達,18
8414,F-富怡,18
8429,金麗-KY,18
8433,弘帆,18
8443,阿瘦,18
8454,富邦媒,18
8485,信吉媒,18
8941,關中,18
9801,力霸,18
9960,邁達康,18
9961,儀大,18
1262,綠悅-KY,20
1342,八貫,20
1416,廣豐,20
1435,中福,20
1437,勤益控,20
1516,川飛,20
